dataset,split,meeting,race_number,horse_number,horse_name,is_debut,score_pure_scaffold,score_surgical_speed_shape_neutral,score_surgical_plus_trainer,score_surgical_plus_trainer_stability,rank_pure_scaffold,rank_surgical_speed_shape_neutral,rank_surgical_plus_trainer,rank_surgical_plus_trainer_stability
archive,archive_development,2026-05-09_ShaTin,10,5,榮駿大道,0,72.6625,67.7758,66.5298,66.6491,2,3,2,2
archive,archive_development,2026-05-09_ShaTin,10,6,共享富裕,0,65.1717,66.5881,62.3809,62.9911,8,6,7,7
archive,archive_development,2026-05-09_ShaTin,10,7,黃金大亨,0,60.8134,60.7733,60.1254,61.3323,14,14,13,13
archive,archive_development,2026-05-09_ShaTin,10,8,千禧龍,1,64.5662,66.7542,62.2542,61.6544,11,5,9,12
archive,archive_development,2026-05-09_ShaTin,10,9,北斗福星,0,66.591,62.7308,61.4142,61.6699,6,12,12,11
archive,archive_development,2026-05-09_ShaTin,10,10,喜豐年,0,64.7895,61.335,59.9362,61.1697,9,13,14,14
archive,archive_development,2026-05-09_ShaTin,10,11,高高至高,0,61.1451,64.1125,61.8754,62.9034,13,10,11,8
archive,archive_development,2026-05-09_ShaTin,10,12,八仟財陞,0,68.014,65.6268,63.5612,63.8286,5,9,6,6
archive,archive_development,2026-05-09_ShaTin,10,13,金滙千帥,0,65.1726,63.4681,62.113,62.2446,7,11,10,9
archive,archive_development,2026-05-09_ShaTin,10,14,魅力知耀,0,63.5295,65.861,62.3745,62.0344,12,8,8,10
archive,archive_development,2026-05-09_ShaTin,11,1,幸運有您,0,67.5481,65.6971,62.6051,63.1132,8,6,8,7
archive,archive_development,2026-05-09_ShaTin,11,2,翠紅,0,68.8499,68.2866,66.0056,65.1217,4,5,3,2
archive,archive_development,2026-05-09_ShaTin,11,3,賢者無敵,0,65.3667,63.408,63.082,62.8949,9,9,6,8
archive,archive_development,2026-05-09_ShaTin,11,4,錶之星河,0,72.3407,69.1511,65.8331,65.0223,3,3,4,3
archive,archive_development,2026-05-09_ShaTin,11,5,競駿輝煌,0,74.7041,70.3212,67.2175,65.9909,1,1,1,1
archive,archive_development,2026-05-09_ShaTin,11,6,燈胆將軍,0,74.0196,70.0551,65.0517,64.015,2,2,5,5
archive,archive_development,2026-05-09_ShaTin,11,7,維港智能,0,62.1869,61.8555,60.7386,61.2881,11,12,12,12
archive,archive_development,2026-05-09_ShaTin,11,8,得道猴王,0,65.0249,63.0712,61.428,61.8506,10,10,11,10
archive,archive_development,2026-05-09_ShaTin,11,9,愛馬善,0,60.5774,62.0106,61.445,61.7153,12,11,10,11
archive,archive_development,2026-05-09_ShaTin,11,10,天星,0,68.4543,64.9132,62.268,62.8495,6,8,9,9
archive,archive_development,2026-05-09_ShaTin,11,11,喜慶寶,0,68.7356,68.4088,66.219,64.5738,5,4,2,4
archive,archive_development,2026-05-09_ShaTin,11,12,威利金箭,0,67.8149,65.3533,62.6589,63.2738,7,7,7,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,1,焦點,0,70.5198,65.4912,64.5541,64.0226,1,3,1,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,2,大力猴王,0,61.7472,59.5503,58.9166,59.9992,12,12,12,12
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,3,駟跑得,0,62.7085,62.806,61.59,63.0062,11,9,9,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,4,魅力知福,0,62.8583,63.2682,60.9223,60.945,10,7,11,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,5,電訊驕陽,0,63.4892,60.9986,61.2839,62.3374,7,11,10,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,6,小皇爺,0,63.5478,62.4922,61.6352,61.577,6,10,8,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,7,東方寶寶,0,68.5261,66.3008,64.0615,64.3089,4,2,3,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,8,常常感恩,0,62.9828,64.3704,62.4828,62.6867,9,5,5,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,9,威威父子,0,66.5107,64.1511,63.8583,63.4663,5,6,4,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,10,風雲,0,68.9716,64.6097,62.2113,61.957,3,4,6,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,11,龍又生,0,70.3597,67.6645,64.1633,65.1304,2,1,2,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,1,12,華美之威,0,63.2301,63.2366,61.9258,62.1144,8,8,7,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,1,美麗邂逅,0,63.7831,61.7344,60.5772,61.5486,10,9,9,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,2,輕功猛男,0,65.0423,61.3802,61.5283,62.2204,7,10,6,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,3,添開心,0,66.3967,66.3532,62.4864,63.619,5,4,5,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,4,環球英雄,0,68.4765,67.4595,65.6604,64.4831,3,2,1,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,5,勝多多,0,64.5704,65.2146,62.6407,63.1413,9,5,4,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,6,大千赤風,0,60.9884,62.0166,61.189,62.0128,12,8,7,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,7,疾風財子,0,66.9275,65.0758,60.4812,61.645,4,6,10,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,8,博愛先鋒,0,72.0255,66.3615,63.0839,63.0613,2,3,3,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,9,神異金剛,0,64.6885,61.2621,60.9792,61.8592,8,11,8,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,10,領袖勁力,0,63.55,60.3577,60.2663,60.9593,11,12,11,12
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,11,佳運發,0,65.191,62.4933,59.9398,61.2451,6,7,12,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,2,12,獵寶勤,0,72.6775,68.7427,65.2955,65.3266,1,1,2,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,1,好實力,0,71.1288,67.0828,64.9118,64.4163,2,3,2,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,2,一騎絕塵,0,61.1135,59.6725,58.1539,59.9557,9,9,9,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,3,八駿福昇,0,67.4786,63.5796,62.6865,62.7486,6,7,6,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,4,榮利雙收,0,70.235,67.8886,66.5774,65.8643,3,2,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,5,將義,0,67.4521,65.2284,63.3508,63.4418,7,5,5,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,6,正義波,0,63.358,61.4415,61.7991,62.2685,8,8,8,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,7,浪漫鬥士,0,72.5163,68.2204,64.5171,64.3607,1,1,3,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,8,翠兒威威,0,68.573,64.413,61.9049,62.7123,4,6,7,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,3,9,勁好運,0,67.7416,66.177,63.9421,63.88,5,4,4,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,1,勁進駒,0,70.0699,68.498,64.9969,64.9981,2,1,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,2,浪漫老撾,0,69.9607,65.9946,62.1995,62.299,3,4,10,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,3,睿智多寶,0,73.1556,67.8698,64.063,63.2038,1,2,2,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,4,上浦福旺,0,62.9025,63.1769,60.452,60.6934,10,11,11,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,5,大千氣象,0,69.06,67.1202,63.0126,63.3426,4,3,5,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,6,佳福駒,0,61.651,64.1052,62.9261,63.4595,12,8,6,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,7,祥勝力駒,0,66.3247,65.6357,63.4007,64.3391,8,5,4,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,8,戰寶,0,65.8829,64.0339,62.6893,62.8005,9,9,7,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,9,寫我其誰,0,62.3924,61.7564,59.1187,60.0555,11,12,12,12
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,10,滿洛城,0,68.2025,64.7946,63.4834,63.3141,6,7,3,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,11,獎星,0,68.0199,65.6062,62.5269,62.6724,7,6,8,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,4,12,翠湖烈風,0,68.6879,63.8847,62.2639,62.0314,5,10,9,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,1,奔放,0,71.1156,67.358,64.466,63.9072,2,2,2,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,2,瑪瑙,0,70.3785,65.7295,62.8745,62.9268,3,4,4,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,3,昭易搵,0,64.6479,65.3001,60.9803,61.316,6,5,6,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,5,極光之子,0,64.1403,62.0037,60.5175,60.4457,7,7,8,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,6,豐辰,0,68.5447,66.3339,63.9095,63.4723,4,3,3,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,7,優才,0,65.0415,62.6408,61.8099,61.9859,5,6,5,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,8,祥勝將軍,0,71.8175,71.5527,66.5334,65.1424,1,1,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,9,友贏威馳,0,64.0196,60.77,60.7243,60.6368,8,8,7,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,5,10,騰龍踏雪,0,59.2044,58.9861,59.1475,59.7512,9,9,9,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,1,香港神駒,0,69.9593,67.7924,63.4931,62.3884,2,2,5,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,2,紅海勁,0,65.5892,62.1769,61.0334,62.1112,8,10,9,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,3,贏玥,0,66.2396,65.9349,63.6136,63.2056,6,5,4,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,4,同心,0,61.8425,61.9494,60.2644,61.5862,11,11,11,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,5,一風雲,0,59.761,58.5481,59.0722,60.4396,12,12,12,12
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,6,先到先得,0,73.9849,69.3642,64.2244,64.7282,1,1,2,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,7,追風,0,68.701,67.1728,63.8327,64.4448,3,3,3,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,8,準希望,0,68.5411,64.1147,60.9508,61.2227,4,7,10,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,9,頌星,0,64.5129,62.3973,61.5635,62.7666,9,9,8,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,10,時間寶,0,66.1457,66.3217,65.9337,65.0172,7,4,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,11,極速滿貫,0,63.2223,62.7627,61.6327,62.762,10,8,7,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,6,12,爆竹,0,67.9555,64.7089,63.2158,63.3361,5,6,6,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,1,競駿非凡,0,65.4498,65.4609,62.7048,62.8113,11,7,7,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,2,抱百嶺,0,59.4263,59.5841,59.4835,60.5916,12,12,12,12
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,3,縱橫天下,0,67.892,62.5658,62.9423,62.9275,7,11,6,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,4,金發盛世,0,65.4664,63.1053,62.2076,62.3284,10,10,10,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,5,你知我得,0,67.5506,66.5633,65.0144,64.2987,8,4,2,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,6,銳目,0,72.4785,69.6548,67.1957,66.6204,1,1,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,7,幸運愉快,0,67.1761,67.2163,63.6978,63.4865,9,2,4,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,8,智勝攻略,0,69.3232,66.0214,64.4086,65.0418,4,5,3,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,9,福進,0,69.8584,67.0967,62.3198,62.275,3,3,9,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,10,良駒好友,0,68.7269,65.261,63.111,63.7514,5,8,5,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,11,驕陽雄心,0,68.0845,63.9933,62.4732,62.7885,6,9,8,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,7,12,勝在當下,0,70.0569,65.7348,61.2461,61.5554,2,6,11,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,1,小霸王,0,67.6724,63.4048,62.277,62.6859,8,10,8,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,2,志滿同行,0,73.3344,69.4197,67.204,66.4462,2,2,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,3,騰龍四海,0,59.9352,59.7997,59.3827,60.2142,11,11,11,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,4,金牌活力,0,69.7694,66.498,64.8045,64.566,5,5,4,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,5,人和家興,0,69.2698,65.8871,64.574,63.8669,6,6,5,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,6,福星小子,0,70.0758,69.0874,65.1542,65.2175,4,3,3,3
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,7,關鍵所在,0,66.6745,65.1158,63.1105,62.4419,9,7,7,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,8,電訊巴打,0,56.2313,59.4496,59.0443,59.932,12,12,12,12
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,9,閃光燈,0,67.8279,63.7616,61.7828,62.5584,7,9,10,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,10,棒棒糖,0,74.0985,71.1133,66.3365,65.4189,1,1,2,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,11,馬達,0,72.333,67.0666,64.3177,63.6051,3,4,6,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,8,12,盈妍威楓,0,63.3792,63.8896,61.8396,62.734,10,8,9,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,1,勁速威龍,0,72.4121,69.7615,65.0867,64.3752,1,1,2,2
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,2,喜蓮勇感,0,68.3594,65.3893,61.9368,62.175,4,6,10,9
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,3,智取神駒,0,61.7437,61.2728,59.0827,60.1515,11,11,11,11
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,4,太陽勇士,0,69.189,67.5699,63.1206,63.4477,2,2,5,4
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,5,非惟僥倖,0,68.1974,63.8954,63.1917,62.7549,5,10,4,6
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,6,晒冷,0,62.9242,63.9603,62.7862,63.3293,10,9,8,5
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,7,鈦易搵,0,67.6092,63.999,61.9996,62.105,7,8,9,10
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,8,銀亮奔騰,0,69.0008,66.7873,65.6867,65.1849,3,5,1,1
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,9,包裝福星,0,66.9843,64.2072,62.8256,62.2806,8,7,7,8
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,10,一起美麗,0,66.0312,67.2649,63.6636,62.604,9,3,3,7
archive,archive_temporal_holdout,2026-05-13_HappyValley,9,11,平凡騎士,0,67.6591,67.074,62.9664,63.6165,6,4,6,3
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,1,光輝歲月,0,62.4439,63.4624,62.6376,62.5321,11,7,5,9
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,2,至高心得,0,64.7055,60.898,60.2407,60.5459,7,12,11,13
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,3,江南勇士,0,65.6032,65.529,62.4847,62.8086,5,4,6,4
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,4,精算特殊,0,58.4719,58.8155,58.6112,59.7101,14,14,14,14
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,5,富裕君子,0,67.26,69.5438,64.447,64.0635,3,1,2,2
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,6,齊歡最樂,0,64.8281,63.5519,61.9802,62.8035,6,6,7,5
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,7,香港精神,0,63.7988,62.541,61.9159,62.704,9,9,8,7
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,8,開心三多,0,68.7977,67.7087,65.862,65.5257,2,2,1,1
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,9,幸運同行,0,72.6133,67.4546,63.9307,64.0015,1,3,3,3
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,10,捷足奔馳,0,66.167,64.4678,61.173,61.5712,4,5,10,10
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,11,美麗多盈,0,62.4904,60.9721,60.1484,61.2262,10,11,12,11
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,12,東昇鉞,0,61.9672,61.7849,62.8063,62.7689,12,10,4,6
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,13,金德義,0,63.855,63.3023,61.8006,62.6401,8,8,9,8
archive,archive_temporal_holdout,2026-05-17_ShaTin,1,14,永勝金駒,0,59.2507,59.5622,59.9997,60.8948,13,13,13,12
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,1,日出東方,0,69.9798,68.6577,66.5807,65.8479,2,3,2,2
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,2,馬寶寶,0,64.0585,61.3694,61.1799,61.6438,10,12,11,10
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,3,快樂神駒,0,65.2144,64.231,63.4884,63.662,8,9,5,5
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,4,鄉村威龍,1,70.8589,70.6229,65.5968,64.6443,1,1,3,3
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,5,瑤瑤日上,0,65.1983,64.5213,63.3649,63.6194,9,8,6,6
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,6,風騷大師,0,62.8278,61.8665,59.4333,59.5065,11,11,13,14
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,7,喜駿昇星,1,67.9379,65.2019,61.5025,60.883,5,6,10,11
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,8,王者天下,1,68.5834,69.6974,62.967,62.364,4,2,8,8
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,9,紅海旺,0,58.9851,58.7984,58.8109,60.5137,14,14,14,13
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,10,致力之城,0,69.7328,65.7379,64.2173,64.1992,3,5,4,4
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,11,天寶威威,0,59.8911,59.8317,59.6216,60.7274,13,13,12,12
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,12,飛來霸,0,67.3245,64.6523,62.9744,63.0897,7,7,7,7
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,13,燊輝之星,0,61.6926,62.0648,62.008,62.18,12,10,9,9
archive,archive_temporal_holdout,2026-05-17_ShaTin,2,14,拉合爾,0,67.5391,68.5653,67.6046,67.5501,6,4,1,1
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,1,果然僥倖,0,64.6495,62.7531,63.2757,64.074,11,12,6,4
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,2,紅海風帆,0,64.675,64.2506,62.0933,62.7124,10,7,11,10
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,3,快樂高球,0,65.9455,66.782,64.9428,64.849,7,3,1,1
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,4,首駿,0,70.3161,68.1071,64.7314,64.6612,2,1,2,2
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,5,後無來者,0,70.4197,66.8083,62.5159,62.9903,1,2,9,8
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,6,藍爵爺,0,63.1803,62.9311,62.4786,62.2148,12,11,10,11
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,7,八里旺,0,65.7163,63.2724,63.1079,62.8593,8,10,7,9
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,8,迅意,0,66.4685,65.2205,61.1154,61.2088,6,6,12,12
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,9,城中勇士,0,66.5874,65.9184,64.4323,64.0914,5,4,3,3
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,10,快樂寶寶,0,66.8517,63.3653,62.8353,63.5079,4,9,8,6
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,11,東方寶寶,0,67.7652,65.3383,63.5444,63.9937,3,5,5,5
archive,archive_temporal_holdout,2026-05-17_ShaTin,3,12,戰騎飛,0,65.1844,64.0113,63.9613,63.2563,9,8,4,7
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,1,禾道豐,0,70.472,68.1747,64.0646,62.8064,2,2,3,5
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,2,開心孖寶,0,67.8975,67.6511,63.8907,64.5053,5,3,4,1
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,3,大勇勝,0,62.3243,61.3415,58.3326,60.0594,10,12,12,12
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,4,星光大道,0,68.4033,66.4482,62.7684,61.5625,4,4,5,9
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,5,鋁神,0,62.0496,63.531,61.8121,62.9452,11,7,7,4
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,6,閃電奇駿,1,61.902,61.832,60.9161,60.4385,12,10,10,11
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,7,駿馬之光,0,63.9253,62.8661,61.7877,62.2871,8,9,8,7
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,8,你知我寶,0,68.5521,65.1107,62.1931,62.7953,3,5,6,6
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,9,猶有心得,0,62.7149,61.6177,60.4546,61.55,9,11,11,10
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,10,天天更好,0,72.0487,69.5718,65.2042,64.1174,1,1,1,3
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,11,小魔怪,0,66.2396,64.9641,64.4341,64.4897,6,6,2,2
archive,archive_temporal_holdout,2026-05-17_ShaTin,4,12,怪獸波士,0,65.4194,62.8957,60.9206,62.0304,7,8,9,8
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,1,正極,0,68.0117,63.9675,60.9586,62.1125,4,7,8,7
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,2,鼓浪好友,0,65.7445,64.6431,64.6813,64.6745,7,5,2,2
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,3,利高八斗,0,69.0239,67.1796,64.4527,63.3846,2,3,4,5
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,4,金創福威,0,65.8057,62.7478,62.0496,63.1689,6,8,6,6
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,5,非凡時刻,0,67.8959,65.9064,64.4556,63.8677,5,4,3,3
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,6,舞林盛宴,1,70.6889,70.1669,64.3376,63.4001,1,1,5,4
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,7,巴閉精,0,68.9971,67.64,65.5299,65.2914,3,2,1,1
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,8,領航多財,0,59.715,58.69,58.3156,60.08,12,12,12,12
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,9,天外富天,0,60.8063,61.708,60.4678,61.5449,11,11,9,9
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,10,大才,0,61.8884,62.1089,60.1801,61.4388,9,9,10,10
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,11,步步合拍,0,61.6477,61.7924,59.2807,60.5418,10,10,11,11
archive,archive_temporal_holdout,2026-05-17_ShaTin,5,12,挺秀弘利,0,63.5416,64.3099,61.3491,61.9276,8,6,7,8
