dataset,split,meeting,race_number,horse_number,horse_name,is_debut,dim_speed_engine,dim_stability,dim_trainer_signal,score_balanced_core,score_stability_led,score_winner_guard,rank_balanced_core,rank_stability_led,rank_winner_guard
archive,archive_development,2026-04-15_HappyValley,8,3,膨才,0,60.0,60.0,58.5962,59.5321,59.5789,59.3683,9,9,9
archive,archive_development,2026-04-15_HappyValley,8,4,同心同樂,0,60.0,60.0,68.0848,62.6947,62.4254,63.6382,1,1,1
archive,archive_development,2026-04-15_HappyValley,8,5,好實力,0,60.0,60.0,62.6468,60.8822,60.794,61.1911,5,5,5
archive,archive_development,2026-04-15_HappyValley,8,6,我做到,0,60.0,60.0,57.5422,59.1808,59.2627,58.894,11,11,11
archive,archive_development,2026-04-15_HappyValley,8,7,電訊巴打,0,60.0,60.0,58.2566,59.4189,59.477,59.2155,10,10,10
archive,archive_development,2026-04-15_HappyValley,8,8,穿甲金鷹,0,60.0,60.0,62.7077,60.9025,60.8123,61.2185,4,4,4
archive,archive_development,2026-04-15_HappyValley,8,9,浪漫鬥士,0,60.0,60.0,61.2759,60.4253,60.3828,60.5742,8,8,8
archive,archive_development,2026-04-15_HappyValley,8,10,佳登,0,60.0,60.0,62.069,60.6896,60.6207,60.931,7,7,7
archive,archive_development,2026-04-15_HappyValley,8,11,榮利雙收,0,60.0,60.0,64.4744,61.4913,61.3423,62.0135,2,2,2
archive,archive_development,2026-04-15_HappyValley,9,1,乘數表,0,60.0,60.0,57.9268,59.309,59.378,59.0671,9,9,9
archive,archive_development,2026-04-15_HappyValley,9,2,幸運星球,0,60.0,60.0,55.1721,58.3909,58.5516,57.8274,12,12,12
archive,archive_development,2026-04-15_HappyValley,9,3,川河動駒,0,60.0,60.0,61.9516,60.6505,60.5855,60.8782,6,6,6
archive,archive_development,2026-04-15_HappyValley,9,4,福星小子,0,60.0,60.0,64.3795,61.4597,61.3139,61.9708,3,3,3
archive,archive_development,2026-04-15_HappyValley,9,5,天外迎天,0,60.0,60.0,73.4877,64.4955,64.0463,66.0695,1,1,1
archive,archive_development,2026-04-15_HappyValley,9,6,關鍵所在,0,60.0,60.0,58.9472,59.6491,59.6842,59.5262,8,8,8
archive,archive_development,2026-04-15_HappyValley,9,7,嘉應勇將,0,60.0,60.0,55.9513,58.6506,58.7854,58.1781,11,11,11
archive,archive_development,2026-04-15_HappyValley,9,8,勇進駒,0,60.0,60.0,65.1969,61.7321,61.5591,62.3386,2,2,2
archive,archive_development,2026-04-15_HappyValley,9,9,團結勇士,0,60.0,60.0,61.5993,60.533,60.4798,60.7197,7,7,7
archive,archive_development,2026-04-15_HappyValley,9,10,贏得威楓,0,60.0,60.0,56.7147,58.905,59.0144,58.5216,10,10,10
archive,archive_development,2026-04-15_HappyValley,9,11,幸運大夫,0,60.0,60.0,63.7396,61.2464,61.1219,61.6828,4,4,4
archive,archive_development,2026-04-15_HappyValley,9,12,棒棒糖,0,60.0,60.0,62.0256,60.6751,60.6077,60.9115,5,5,5
archive,archive_development,2026-04-19_ShaTin,1,1,領創動力,0,58.9179,62.3846,56.6635,59.322,59.9749,59.2901,8,7,7
archive,archive_development,2026-04-19_ShaTin,1,2,光輝歲月,0,63.0286,66.3077,59.4763,62.9375,63.6025,62.7417,3,2,3
archive,archive_development,2026-04-19_ShaTin,1,3,管之友,0,60.75,59.4615,58.4836,59.5652,59.4258,59.2147,7,8,8
archive,archive_development,2026-04-19_ShaTin,1,4,風起雲湧,0,62.7287,66.0769,58.9712,62.5923,63.2755,62.3771,4,4,5
archive,archive_development,2026-04-19_ShaTin,1,5,怪獸叉燒,0,59.2178,55.1538,58.0349,57.469,56.8309,57.0599,13,14,13
archive,archive_development,2026-04-19_ShaTin,1,6,十力,0,61.05,52.7692,63.3638,59.0612,57.6037,58.7789,9,11,9
archive,archive_development,2026-04-19_ShaTin,1,7,閃耀威龍,0,56.0838,53.8077,62.9094,57.6001,56.9934,58.2449,12,12,11
archive,archive_development,2026-04-19_ShaTin,1,8,香港精神,0,55.7838,67.8077,56.1453,59.9119,61.9042,60.756,6,5,6
archive,archive_development,2026-04-19_ShaTin,1,9,一鹿歡騰,0,55.4838,58.9615,59.4614,57.9687,58.4159,58.6648,11,9,10
archive,archive_development,2026-04-19_ShaTin,1,10,大利好運,0,63.3286,62.0769,65.3939,63.5998,63.3223,63.7573,1,3,2
archive,archive_development,2026-04-19_ShaTin,1,11,開心三多,0,59.8178,64.5769,65.3902,63.2613,63.8691,64.229,2,1,1
archive,archive_development,2026-04-19_ShaTin,1,12,古惑大師,0,60.1178,57.8462,67.6142,61.8592,61.2309,62.5825,5,6,4
archive,archive_development,2026-04-19_ShaTin,1,13,捷足奔馳,0,56.3838,56.7692,57.3571,56.8367,56.8685,56.9759,14,13,14
archive,archive_development,2026-04-19_ShaTin,1,14,樂矚心機,0,59.5178,56.0,59.0911,58.2031,57.6309,57.9187,10,10,12
archive,archive_development,2026-04-19_ShaTin,2,1,飛雲,0,61.2014,61.4091,64.2189,62.2764,62.2105,62.6424,2,2,2
archive,archive_development,2026-04-19_ShaTin,2,2,花香月明,0,62.265,52.7273,58.7413,57.9116,56.439,56.8643,11,12,11
archive,archive_development,2026-04-19_ShaTin,2,3,超風速,0,57.7178,56.1818,60.0,57.9665,57.6345,58.1304,10,10,10
archive,archive_development,2026-04-19_ShaTin,2,4,多彩多姿,0,60.8468,62.7727,59.5621,61.0605,61.4243,61.039,5,3,4
archive,archive_development,2026-04-19_ShaTin,2,5,巴閉佬,0,63.6657,55.0,60.3457,59.6709,58.3368,58.7054,9,9,9
archive,archive_development,2026-04-19_ShaTin,2,6,鼓浪高升,0,61.5559,62.0909,56.2718,59.973,60.2382,59.3921,8,8,8
archive,archive_development,2026-04-19_ShaTin,2,7,魅力星,0,61.9105,58.2273,65.8493,61.9957,61.2505,62.2097,3,5,3
archive,archive_development,2026-04-19_ShaTin,2,8,城中勇士,0,60.4923,63.0909,59.0791,60.8874,61.3676,60.8958,6,4,5
archive,archive_development,2026-04-19_ShaTin,2,9,爆熱,0,63.3112,59.1364,61.5502,61.3328,60.6955,60.8488,4,7,6
archive,archive_development,2026-04-19_ShaTin,2,10,南區旺,0,60.1377,54.8182,56.9656,57.3074,56.5263,56.5825,12,11,12
archive,archive_development,2026-04-19_ShaTin,2,11,謙謙君子,0,65.8721,69.7273,58.6836,64.7611,65.6432,64.1794,1,1,1
archive,archive_development,2026-04-19_ShaTin,2,12,快馬加鞭,0,58.4045,64.8182,56.7862,60.0028,61.1259,60.2417,7,6,7
archive,archive_development,2026-04-19_ShaTin,3,1,日出東方,0,63.3112,67.5455,59.847,63.5679,64.3891,63.446,2,1,4
archive,archive_development,2026-04-19_ShaTin,3,2,飛輪霸,0,60.8468,64.2797,53.394,59.507,60.3274,58.8662,11,7,12
archive,archive_development,2026-04-19_ShaTin,3,3,展雄威,0,61.2014,58.7517,62.2383,60.7305,60.2876,60.6881,7,8,6
archive,archive_development,2026-04-19_ShaTin,3,4,勝萬金,0,60.1377,56.3846,61.8265,59.4497,58.7678,59.3964,12,12,9
archive,archive_development,2026-04-19_ShaTin,3,5,電子騰飛,0,62.2475,58.8802,58.3168,59.8151,59.3846,59.1318,10,11,10
archive,archive_development,2026-04-19_ShaTin,3,6,馬運高,0,60.4923,60.9257,61.4448,60.9542,60.9947,61.0943,5,5,5
archive,archive_development,2026-04-19_ShaTin,3,7,支付之父,0,60.0,60.0,70.3898,63.4629,63.1169,64.6754,4,3,1
archive,archive_development,2026-04-19_ShaTin,3,8,一舖掂晒,0,60.0,60.0,55.8288,58.6097,58.7486,58.123,13,13,14
archive,archive_development,2026-04-19_ShaTin,3,9,步步合拍,0,62.6021,59.1075,68.9163,63.5419,62.7491,64.0457,3,4,2
archive,archive_development,2026-04-19_ShaTin,3,10,精彩勇將,0,62.9566,58.8969,60.7652,60.8731,60.2693,60.3466,6,10,7
archive,archive_development,2026-04-19_ShaTin,3,11,飛來霸,0,65.8721,65.0699,61.4793,64.1406,64.1532,63.5745,1,2,3
archive,archive_development,2026-04-19_ShaTin,3,12,摘星聲升,0,58.0724,57.0332,59.9609,58.3555,58.1193,58.5065,14,14,13
archive,archive_development,2026-04-19_ShaTin,3,13,英雄豪邁,0,65.5176,61.6608,54.4581,60.546,60.2713,58.9981,8,9,11
archive,archive_development,2026-04-19_ShaTin,3,14,喜行,0,57.7178,62.0245,59.7184,59.82,60.4713,60.3408,9,6,8
archive,archive_development,2026-04-19_ShaTin,4,1,輕功猛男,0,60.7286,58.5096,68.428,62.5552,61.9289,63.3057,3,6,3
archive,archive_development,2026-04-19_ShaTin,4,2,超拍檔,0,60.4036,66.1667,60.1347,62.2348,63.2045,62.5878,5,3,4
archive,archive_development,2026-04-19_ShaTin,4,3,鬥志波,0,58.7,59.7821,61.3471,59.9429,60.0352,60.324,11,11,11
archive,archive_development,2026-04-19_ShaTin,4,4,共創歡欣,0,57.7178,56.7596,67.2587,60.5784,60.101,61.6279,9,9,7
archive,archive_development,2026-04-19_ShaTin,4,5,北極之錶,0,61.5411,58.7212,61.3608,60.5411,60.0771,60.332,10,10,10
archive,archive_development,2026-04-19_ShaTin,4,6,爽飆王子,0,60.0,60.0,53.4938,57.8315,58.0481,57.0722,14,13,13
archive,archive_development,2026-04-19_ShaTin,4,7,馬上盈,0,63.0453,62.7821,60.5275,62.1184,62.1584,61.807,7,5,6
archive,archive_development,2026-04-19_ShaTin,4,8,遨遊波士,0,62.0286,67.1154,62.8816,64.0083,64.8279,64.4472,1,1,1
archive,archive_development,2026-04-19_ShaTin,4,9,桃花俊,0,65.8721,58.984,61.6513,62.1695,61.1618,61.2175,6,7,9
archive,archive_development,2026-04-19_ShaTin,4,10,有情有義,0,63.6952,62.2821,65.2993,63.7589,63.4699,63.8518,2,2,2
archive,archive_development,2026-04-19_ShaTin,4,11,洪才,0,58.375,59.8013,64.2286,60.8014,60.8442,61.5796,8,8,8
archive,archive_development,2026-04-19_ShaTin,4,12,超智多寶,0,63.3702,55.1763,56.4218,58.3233,57.1887,56.9659,13,14,14
archive,archive_development,2026-04-19_ShaTin,4,13,文武全能,0,61.5411,65.2949,59.9252,62.2537,62.9332,62.3155,4,4,5
archive,archive_development,2026-04-19_ShaTin,4,14,競駿傳奇,0,61.0536,55.0929,62.2202,59.4557,58.4232,59.1943,12,12,12
archive,archive_development,2026-04-19_ShaTin,5,1,熒光,0,58.0178,56.3077,61.1176,58.481,58.0927,58.7287,13,13,13
archive,archive_development,2026-04-19_ShaTin,5,2,家傳之寶,0,61.2287,55.6923,56.2619,57.728,56.9705,56.7791,14,14,14
archive,archive_development,2026-04-19_ShaTin,5,3,睿智多寶,0,62.1286,67.1923,61.1955,63.5053,64.3805,63.7342,2,2,2
archive,archive_development,2026-04-19_ShaTin,5,4,風捲殘雲,0,59.55,60.0673,57.5154,59.0443,59.1983,58.8414,12,9,11
archive,archive_development,2026-04-19_ShaTin,5,5,勤德天下,0,63.7203,65.8077,58.515,62.6811,63.2024,62.2129,4,4,4
archive,archive_development,2026-04-19_ShaTin,5,6,瑞祺威楓,0,57.7178,61.5,63.1064,60.7744,61.2255,61.6556,5,5,5
archive,archive_development,2026-04-19_ShaTin,5,7,鴻圖大展,0,59.25,57.3269,65.5505,60.709,60.1786,61.316,6,7,6
archive,archive_development,2026-04-19_ShaTin,5,8,飛躍星伴,0,61.5286,55.8462,62.2142,59.8632,58.8931,59.5642,8,11,9
archive,archive_development,2026-04-19_ShaTin,5,9,君達得,0,62.7287,65.4615,60.8286,63.0062,63.5251,62.9668,3,3,3
archive,archive_development,2026-04-19_ShaTin,5,10,萬事勝利,0,62.4286,55.6538,60.3322,59.4718,58.4123,58.7753,10,12,12
archive,archive_development,2026-04-19_ShaTin,5,11,超開心,0,64.0203,64.3077,70.3887,66.2387,66.0745,67.001,1,1,1
archive,archive_development,2026-04-19_ShaTin,5,12,頌星,0,58.3178,62.7308,57.3222,59.4568,60.2256,59.635,11,6,8
archive,archive_development,2026-04-19_ShaTin,5,13,挺秀弘利,0,58.95,57.2308,63.7472,59.9759,59.5296,60.4211,7,8,7
archive,archive_development,2026-04-19_ShaTin,5,14,江南勇士,0,61.8286,58.5769,58.1703,59.5255,59.1053,58.8817,9,10,10
archive,archive_development,2026-04-19_ShaTin,6,1,奮鬥心,0,59.85,66.6154,58.4605,61.6418,62.8158,61.9309,4,3,3
archive,archive_development,2026-04-19_ShaTin,6,2,超加加,0,62.4286,58.1154,60.0,60.1816,59.5434,59.6105,7,8,8
archive,archive_development,2026-04-19_ShaTin,6,3,精彩動力,0,63.0286,54.1538,63.7043,60.2958,58.7939,59.7827,6,10,7
archive,archive_development,2026-04-19_ShaTin,6,4,加州星馳,0,61.8286,65.7692,72.0,66.5321,66.8503,67.982,1,1,1
archive,archive_development,2026-04-19_ShaTin,6,5,有派頭,0,62.7287,62.3462,60.8692,61.9814,61.9796,61.7389,3,4,4
archive,archive_development,2026-04-19_ShaTin,6,6,艾莉奧,0,58.6178,55.8846,65.8833,60.1284,59.4309,60.794,8,9,5
archive,archive_development,2026-04-19_ShaTin,6,7,風繼續吹,0,62.1286,59.6154,60.0,60.5815,60.2334,60.1654,5,6,6
archive,archive_development,2026-04-19_ShaTin,6,8,盛勢威楓,0,57.7178,69.7692,59.3098,62.2651,64.2211,63.2548,2,2,2
archive,archive_development,2026-04-19_ShaTin,6,9,花開,0,58.9179,56.2692,62.5645,59.2505,58.6875,59.4994,10,12,10
archive,archive_development,2026-04-19_ShaTin,6,10,保羅輝煌,0,59.55,55.6154,59.4884,58.2181,57.5642,57.9484,14,14,14
archive,archive_development,2026-04-19_ShaTin,6,11,林寶精神,0,60.15,59.9615,59.012,59.7079,59.7143,59.5625,9,7,9
archive,archive_development,2026-04-19_ShaTin,6,12,川河型駒,0,58.3178,58.1154,60.0,58.811,58.7213,58.9938,13,11,12
archive,archive_development,2026-04-19_ShaTin,6,13,旭能精英,0,63.3286,55.0385,58.8551,59.0745,57.8415,57.9995,12,13,13
archive,archive_development,2026-04-19_ShaTin,6,14,午夜快車,0,58.0178,64.1923,55.3846,59.1981,60.3151,59.3027,11,5,11
archive,archive_development,2026-04-19_ShaTin,7,1,穿甲戰鷹,0,64.0203,66.8182,60.8013,63.8799,64.4536,63.6909,1,2,2
archive,archive_development,2026-04-19_ShaTin,7,2,愛國者,0,62.265,57.0682,56.9925,58.7756,58.0848,57.8137,9,10,10
archive,archive_development,2026-04-19_ShaTin,7,3,日馳千里,0,55.8383,56.5,63.9368,58.7581,58.5987,59.7473,10,9,8
archive,archive_development,2026-04-19_ShaTin,7,4,快搏,0,63.6657,58.6364,59.8101,60.7044,59.9944,59.919,7,7,7
archive,archive_development,2026-04-19_ShaTin,7,5,觀眾之力,0,61.5559,58.4091,64.2189,61.3946,60.7814,61.4955,4,6,4
archive,archive_development,2026-04-19_ShaTin,7,6,廚神,0,62.6196,53.2727,54.8329,56.909,55.6101,55.3768,11,11,12
archive,archive_development,2026-04-19_ShaTin,7,7,常嚐發財,0,61.2014,65.7273,59.6326,62.187,62.9937,62.3058,3,3,3
archive,archive_development,2026-04-19_ShaTin,7,8,光年程祥,0,60.8468,60.1364,62.2843,61.0891,60.9228,61.2095,5,5,6
archive,archive_development,2026-04-19_ShaTin,7,9,顯勝高昇,0,60.1377,63.3182,59.7612,61.0723,61.615,61.2405,6,4,5
archive,archive_development,2026-04-19_ShaTin,7,10,起舞奜奜,0,61.9105,68.5455,60.4379,63.6311,64.7862,63.9018,2,1,1
archive,archive_development,2026-04-19_ShaTin,7,11,活得健康,0,55.4838,53.8636,57.1662,55.5045,55.1784,55.5928,12,12,11
archive,archive_development,2026-04-19_ShaTin,7,12,勇者無敵,0,60.4923,58.6818,58.171,59.1152,58.8907,58.7235,8,8,9
archive,archive_development,2026-04-19_ShaTin,9,1,首飾天空,0,62.0702,69.0455,70.6139,67.2427,68.121,68.705,2,1,2
archive,archive_development,2026-04-19_ShaTin,9,2,魅力奔騰,0,62.9566,59.6023,67.1735,63.2441,62.5445,63.5125,3,5,3
archive,archive_development,2026-04-19_ShaTin,9,3,大眾福星,0,60.4923,65.0909,61.9445,62.509,63.2273,62.9852,5,3,4
archive,archive_development,2026-04-19_ShaTin,9,4,友瑩亮,0,65.5176,66.1364,72.5411,68.0648,67.934,68.9257,1,2,1
archive,archive_development,2026-04-19_ShaTin,9,5,黃金大亨,0,60.4923,58.3409,56.3487,58.3942,58.1735,57.7671,11,11,10
archive,archive_development,2026-04-19_ShaTin,9,6,奇異果,0,55.4838,53.5,56.3664,55.1168,54.7567,55.0875,12,12,12
archive,archive_development,2026-04-19_ShaTin,9,7,開心三寶,0,60.4923,59.9091,63.3431,61.2481,61.0559,61.5419,6,6,6
archive,archive_development,2026-04-19_ShaTin,9,8,超輕鬆,0,59.7832,57.1364,65.3369,60.7521,60.1259,61.2236,7,8,7
archive,archive_development,2026-04-19_ShaTin,9,9,臻至辰,0,65.163,62.9545,61.3781,63.1654,62.9233,62.5764,4,4,5
archive,archive_development,2026-04-19_ShaTin,9,10,星願無限,0,62.0702,60.5682,58.3202,60.3197,60.1942,59.7819,8,7,8
archive,archive_development,2026-04-19_ShaTin,9,11,和光同塵,0,62.6021,56.5,58.9167,59.3399,58.4454,58.5028,10,10,9
archive,archive_development,2026-04-19_ShaTin,9,12,手到齊來,0,65.8721,57.9545,54.4592,59.4292,58.4894,57.5693,9,9,11
archive,archive_development,2026-04-19_ShaTin,10,1,南區之星,0,65.2871,59.6,57.7185,60.869,60.173,59.6064,6,8,8
archive,archive_development,2026-04-19_ShaTin,10,2,綠野飛馳,0,62.4602,68.0636,68.6324,66.385,67.1136,67.4791,2,2,2
archive,archive_development,2026-04-19_ShaTin,10,3,嘉應奇兵,0,65.2871,62.9727,57.0965,61.7858,61.6727,60.6756,4,4,5
archive,archive_development,2026-04-19_ShaTin,10,4,有備而戰,0,59.4286,58.8636,58.5442,58.9455,58.8808,58.8046,9,9,9
archive,archive_development,2026-04-19_ShaTin,10,5,手機錶勁,0,61.0953,66.4602,74.5997,67.3844,67.8291,69.3182,1,1,1
archive,archive_development,2026-04-19_ShaTin,10,6,小磁怪,0,60.0,60.0,60.891,60.297,60.2673,60.4009,8,6,6
archive,archive_development,2026-04-19_ShaTin,10,7,千杯不醉,0,62.8502,60.4227,58.1672,60.4803,60.2315,59.7719,7,7,7
archive,archive_development,2026-04-19_ShaTin,10,8,正極,0,61.0953,54.1045,58.4804,57.8937,56.8154,57.1223,10,10,10
archive,archive_development,2026-04-19_ShaTin,10,9,新力好,0,62.0702,58.4,63.1398,61.2034,60.556,61.0834,5,5,4
archive,archive_development,2026-04-19_ShaTin,10,10,官金騏,0,65.8721,66.6136,59.7975,64.0946,64.4205,63.4351,3,3,3
archive,archive_development,2026-04-19_ShaTin,10,11,星火燎原,0,59.8186,55.6955,54.3458,56.6203,56.1152,55.7066,12,11,11
archive,archive_development,2026-04-19_ShaTin,10,12,抱百嶺,0,61.6802,54.4534,54.5256,56.8869,55.9204,55.5699,11,12,12
archive,archive_development,2026-04-19_ShaTin,11,1,智取神駒,0,60.7286,52.6987,58.6349,57.3544,56.0855,56.5745,11,12,12
archive,archive_development,2026-04-19_ShaTin,11,2,桃花開,0,65.8721,61.8237,59.4614,62.3861,61.9247,61.3679,5,5,5
archive,archive_development,2026-04-19_ShaTin,11,3,天將龍駒,0,63.6952,69.875,64.8142,66.1279,67.1208,66.6707,1,1,1
archive,archive_development,2026-04-19_ShaTin,11,4,錶之宇宙,0,62.0286,64.4904,67.2174,64.5785,64.8161,65.3483,2,2,2
archive,archive_development,2026-04-19_ShaTin,11,5,非惟僥倖,0,61.3786,60.7724,58.9681,60.3731,60.3523,60.0514,9,9,10
archive,archive_development,2026-04-19_ShaTin,11,6,君子傳承,0,58.7,67.1282,62.4318,62.7529,64.0336,63.7506,4,3,3
archive,archive_development,2026-04-19_ShaTin,11,7,新意馬,0,62.3536,59.1058,61.3995,60.9531,60.4435,60.6251,8,8,7
archive,archive_development,2026-04-19_ShaTin,11,8,春風萬里,0,62.6786,59.2821,61.0522,61.0045,60.4924,60.5881,7,7,8
archive,archive_development,2026-04-19_ShaTin,11,9,知足常樂,0,57.7178,54.7051,56.2733,56.2322,55.7781,55.8627,14,13,14
archive,archive_development,2026-04-19_ShaTin,11,10,仁心星,0,61.7036,66.3237,61.3866,63.1378,63.9186,63.409,3,4,4
archive,archive_development,2026-04-19_ShaTin,11,11,遨遊武士,0,58.0429,52.4135,59.6613,56.706,55.7137,56.5194,13,14,13
archive,archive_development,2026-04-19_ShaTin,11,12,嘉應傳承,0,61.0536,58.8141,63.3638,61.0772,60.6269,61.1974,6,6,6
archive,archive_development,2026-04-19_ShaTin,11,13,紫荊傳令,0,59.025,55.5288,57.1626,57.239,56.7182,56.7884,12,11,11
archive,archive_development,2026-04-19_ShaTin,11,14,海上大軍,0,60.0,60.0,60.1634,60.0545,60.049,60.0735,10,10,9
archive,archive_development,2026-04-22_HappyValley,1,1,快活同盟,0,61.2014,56.0909,60.9478,59.4135,58.5701,59.0431,9,9,9
archive,archive_development,2026-04-22_HappyValley,1,2,跑得好快,0,60.4923,58.3636,60.7901,59.8821,59.5173,59.7748,7,8,7
archive,archive_development,2026-04-22_HappyValley,1,3,歷險大將,0,58.7591,65.7273,58.1678,60.8845,62.0658,61.2803,5,4,4
archive,archive_development,2026-04-22_HappyValley,1,4,獵寶勤,0,63.6657,68.3636,64.3795,65.4694,66.2288,65.8661,1,1,1
archive,archive_development,2026-04-22_HappyValley,1,5,千杯,0,60.8468,61.9091,55.9513,59.5692,59.9093,59.0687,8,6,8
archive,archive_development,2026-04-22_HappyValley,1,6,快樂寶寶,0,62.6021,67.4545,58.4025,62.8197,63.7684,62.6532,3,2,3
archive,archive_development,2026-04-22_HappyValley,1,7,戰騎飛,0,62.9566,54.0,55.2359,57.3981,56.1621,55.8996,10,12,12
archive,archive_development,2026-04-22_HappyValley,1,8,添喜運,0,61.5559,61.9091,67.6614,63.7086,63.5642,64.4447,2,3,2
archive,archive_development,2026-04-22_HappyValley,1,9,天火同德,0,55.4838,54.5909,59.378,56.4841,56.2056,56.879,12,10,10
archive,archive_development,2026-04-22_HappyValley,1,10,太行美景,0,64.0203,60.5909,58.9472,61.1864,60.7837,60.3656,4,5,5
archive,archive_development,2026-04-22_HappyValley,1,11,富貴駒,0,58.0724,54.5909,57.5248,56.7295,56.1674,56.4334,11,11,11
archive,archive_development,2026-04-22_HappyValley,1,12,東方福寶,0,63.3112,56.4091,62.2775,60.6662,59.55,60.0852,6,7,6
archive,archive_development,2026-04-22_HappyValley,3,1,本領非凡,0,55.4838,67.5455,62.4008,61.8094,63.5898,63.4211,4,2,1
archive,archive_development,2026-04-22_HappyValley,3,2,同心,0,62.265,53.7273,62.6468,59.5466,58.1107,59.0217,7,11,9
archive,archive_development,2026-04-22_HappyValley,3,3,赤風驪,0,62.6196,53.6818,64.23,60.1774,58.6338,59.7692,6,9,7
archive,archive_development,2026-04-22_HappyValley,3,4,康昌之星,0,63.3286,62.8182,62.7077,62.9515,62.8871,62.845,1,3,3
archive,archive_development,2026-04-22_HappyValley,3,5,贏玥,0,62.9741,59.8636,62.6914,61.8431,61.334,61.6027,3,5,5
archive,archive_development,2026-04-22_HappyValley,3,6,八心之星,0,58.0724,56.0455,61.1638,58.4272,57.9864,58.6528,12,12,12
archive,archive_development,2026-04-22_HappyValley,3,7,得意佳作,0,58.7815,57.3636,62.2409,59.4619,59.1104,59.7711,8,8,6
