HorseID,Horse,Venue,Track,Distance,Wins,Starts,Places,Profit,AvgOdds,WinRate,PlaceRate,ROI
K115,東方福寶(K115),沙田,AWT,1650,0,1,0,-1.0,76.0,0.0,0.0,-100.0
K115,東方福寶(K115),沙田,AWT,1800,0,1,0,-1.0,91.0,0.0,0.0,-100.0
K115,東方福寶(K115),沙田,Turf,1400,0,1,0,-1.0,69.0,0.0,0.0,-100.0
K115,東方福寶(K115),沙田,Turf,1600,0,1,0,-1.0,106.0,0.0,0.0,-100.0
K115,東方福寶(K115),跑馬地,Turf,1000,0,1,0,-1.0,6.7,0.0,0.0,-100.0
K115,東方福寶(K115),跑馬地,Turf,1200,0,1,0,-1.0,6.5,0.0,0.0,-100.0
K118,戀愛狂(K118),沙田,AWT,1650,0,1,0,-1.0,28.0,0.0,0.0,-100.0
K118,戀愛狂(K118),沙田,Turf,1200,0,1,0,-1.0,42.0,0.0,0.0,-100.0
K118,戀愛狂(K118),跑馬地,Turf,1200,0,1,0,-1.0,55.0,0.0,0.0,-100.0
K119,神舟彎月(K119),跑馬地,Turf,1000,0,1,0,-1.0,46.0,0.0,0.0,-100.0
K120,揚威四海(K120),沙田,Turf,2000,0,1,0,-1.0,70.0,0.0,0.0,-100.0
K120,揚威四海(K120),跑馬地,Turf,1650,0,1,0,-1.0,73.0,0.0,0.0,-100.0
K121,金快飛飛(K121),沙田,Turf,1000,0,1,0,-1.0,25.0,0.0,0.0,-100.0
K121,金快飛飛(K121),跑馬地,Turf,1200,0,1,0,-1.0,22.0,0.0,0.0,-100.0
K122,會當凌(K122),沙田,Turf,2000,0,1,0,-1.0,23.0,0.0,0.0,-100.0
K124,太勝駒(K124),沙田,Turf,1000,0,1,0,-1.0,127.0,0.0,0.0,-100.0
K124,太勝駒(K124),沙田,Turf,1200,0,1,0,-1.0,32.0,0.0,0.0,-100.0
K124,太勝駒(K124),沙田,Turf,1400,0,1,0,-1.0,88.0,0.0,0.0,-100.0
K125,富心星(K125),沙田,AWT,1200,0,1,0,-1.0,9.5,0.0,0.0,-100.0
K125,富心星(K125),沙田,Turf,1000,0,1,0,-1.0,29.0,0.0,0.0,-100.0
K125,富心星(K125),沙田,Turf,1200,0,1,0,-1.0,24.0,0.0,0.0,-100.0
K125,富心星(K125),跑馬地,Turf,1000,0,1,1,-1.0,2.6,0.0,100.0,-100.0
K126,雙星報喜(K126),沙田,Turf,1200,0,1,0,-1.0,33.0,0.0,0.0,-100.0
K129,天將龍駒(K129),沙田,Turf,1600,0,1,0,-1.0,9.4,0.0,0.0,-100.0
K129,天將龍駒(K129),沙田,Turf,1800,0,1,0,-1.0,11.0,0.0,0.0,-100.0
K129,天將龍駒(K129),沙田,Turf,2400,0,1,1,-1.0,9.0,0.0,100.0,-100.0
K129,天將龍駒(K129),跑馬地,Turf,1800,0,1,0,-1.0,11.0,0.0,0.0,-100.0
K130,光年魅力(K130),沙田,Turf,1200,0,1,0,-1.0,27.0,0.0,0.0,-100.0
K130,光年魅力(K130),沙田,Turf,1600,0,1,0,-1.0,11.0,0.0,0.0,-100.0
K131,盈好威楓(K131),沙田,Turf,1600,0,1,0,-1.0,13.0,0.0,0.0,-100.0
K131,盈好威楓(K131),跑馬地,Turf,1650,0,1,0,-1.0,6.4,0.0,0.0,-100.0
K134,嘉應光彩(K134),沙田,Turf,1200,0,1,0,-1.0,7.6,0.0,0.0,-100.0
K135,有色光輝(K135),跑馬地,Turf,1200,0,1,0,-1.0,67.0,0.0,0.0,-100.0
K136,笑喜喜(K136),跑馬地,Turf,1200,0,1,0,-1.0,4.2,0.0,0.0,-100.0
K138,志醒大將(K138),沙田,AWT,1200,0,1,0,-1.0,12.0,0.0,0.0,-100.0
K138,志醒大將(K138),沙田,Turf,1200,0,1,0,-1.0,12.0,0.0,0.0,-100.0
K138,志醒大將(K138),沙田,Turf,1600,0,1,0,-1.0,6.4,0.0,0.0,-100.0
K138,志醒大將(K138),跑馬地,Turf,1000,0,1,0,-1.0,60.0,0.0,0.0,-100.0
K138,志醒大將(K138),跑馬地,Turf,1200,0,1,0,-1.0,8.1,0.0,0.0,-100.0
K139,友運行(K139),沙田,Turf,1400,0,1,0,-1.0,131.0,0.0,0.0,-100.0
K140,大眾快駒(K140),沙田,AWT,1200,0,1,0,-1.0,91.0,0.0,0.0,-100.0
K140,大眾快駒(K140),跑馬地,Turf,1200,0,1,0,-1.0,59.0,0.0,0.0,-100.0
K141,時時歡欣(K141),沙田,Turf,1200,0,1,0,-1.0,3.0,0.0,0.0,-100.0
K143,籐王駒(K143),沙田,Turf,1600,0,1,0,-1.0,33.0,0.0,0.0,-100.0
K143,籐王駒(K143),沙田,Turf,1800,0,1,0,-1.0,24.0,0.0,0.0,-100.0
K144,熱氣球(K144),沙田,Turf,1200,0,1,0,-1.0,14.0,0.0,0.0,-100.0
K146,幸運多彩(K146),沙田,Turf,1200,0,1,0,-1.0,64.0,0.0,0.0,-100.0
K147,天德神影(K147),沙田,AWT,1200,0,1,0,-1.0,24.0,0.0,0.0,-100.0
K147,天德神影(K147),沙田,AWT,1650,0,1,0,-1.0,89.0,0.0,0.0,-100.0
K147,天德神影(K147),沙田,Turf,1400,0,1,0,-1.0,128.0,0.0,0.0,-100.0
K149,甜蝦女(K149),沙田,Turf,1200,0,1,0,-1.0,156.0,0.0,0.0,-100.0
K149,甜蝦女(K149),跑馬地,Turf,1200,0,1,0,-1.0,51.0,0.0,0.0,-100.0
K150,金風萬里(K150),沙田,Turf,1400,0,1,0,-1.0,4.9,0.0,0.0,-100.0
K151,錶之星球(K151),沙田,Turf,1800,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K151,錶之星球(K151),跑馬地,Turf,1650,0,1,0,-1.0,7.8,0.0,0.0,-100.0
K151,錶之星球(K151),跑馬地,Turf,1800,0,1,0,-1.0,4.5,0.0,0.0,-100.0
K152,威力非凡(K152),沙田,Turf,1200,0,1,0,-1.0,72.0,0.0,0.0,-100.0
K153,南區之星(K153),沙田,Turf,1400,0,1,1,-1.0,2.5,0.0,100.0,-100.0
K156,奔放(K156),跑馬地,Turf,2200,0,1,1,-1.0,6.8,0.0,100.0,-100.0
K157,勁勇皇駒(K157),沙田,AWT,1650,0,1,0,-1.0,17.0,0.0,0.0,-100.0
K159,駿馬之光(K159),沙田,AWT,1200,0,1,0,-1.0,162.0,0.0,0.0,-100.0
K159,駿馬之光(K159),沙田,Turf,1600,0,1,0,-1.0,149.0,0.0,0.0,-100.0
K159,駿馬之光(K159),跑馬地,Turf,1200,0,1,0,-1.0,24.0,0.0,0.0,-100.0
K161,平凡騎士(K161),沙田,Turf,1400,0,1,0,-1.0,56.0,0.0,0.0,-100.0
K161,平凡騎士(K161),沙田,Turf,2000,0,1,0,-1.0,5.5,0.0,0.0,-100.0
K161,平凡騎士(K161),跑馬地,Turf,1800,0,1,0,-1.0,3.3,0.0,0.0,-100.0
K166,知恩圖報(K166),沙田,Turf,1600,0,1,0,-1.0,120.0,0.0,0.0,-100.0
K166,知恩圖報(K166),沙田,Turf,1800,0,1,0,-1.0,47.0,0.0,0.0,-100.0
K167,天福(K167),沙田,AWT,1200,0,1,1,-1.0,3.7,0.0,100.0,-100.0
K167,天福(K167),沙田,Turf,1200,0,1,1,-1.0,15.0,0.0,100.0,-100.0
K167,天福(K167),沙田,Turf,1600,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K168,笑傲江湖(K168),沙田,AWT,1200,0,1,0,-1.0,5.1,0.0,0.0,-100.0
K168,笑傲江湖(K168),沙田,Turf,1400,0,1,0,-1.0,11.0,0.0,0.0,-100.0
K169,假面騎士(K169),沙田,AWT,1200,0,1,0,-1.0,5.7,0.0,0.0,-100.0
K169,假面騎士(K169),沙田,Turf,1400,0,1,0,-1.0,44.0,0.0,0.0,-100.0
K170,愛國者(K170),沙田,AWT,1200,0,1,0,-1.0,182.0,0.0,0.0,-100.0
K170,愛國者(K170),跑馬地,Turf,1200,0,1,0,-1.0,33.0,0.0,0.0,-100.0
K171,萬事得意(K171),沙田,Turf,1400,0,1,0,-1.0,149.0,0.0,0.0,-100.0
K171,萬事得意(K171),沙田,Turf,1600,0,1,0,-1.0,81.0,0.0,0.0,-100.0
K171,萬事得意(K171),跑馬地,Turf,1000,0,1,0,-1.0,52.0,0.0,0.0,-100.0
K172,大眾福星(K172),沙田,Turf,1600,0,1,0,-1.0,3.3,0.0,0.0,-100.0
K173,翠紅(K173),沙田,Turf,1600,0,1,0,-1.0,61.0,0.0,0.0,-100.0
K174,佛亮老撾(K174),沙田,Turf,1400,0,1,0,-1.0,14.0,0.0,0.0,-100.0
K175,飛來閃耀(K175),跑馬地,Turf,1000,0,1,0,-1.0,28.0,0.0,0.0,-100.0
K176,暴風之子(K176),沙田,Turf,1200,0,1,0,-1.0,65.0,0.0,0.0,-100.0
K176,暴風之子(K176),跑馬地,Turf,1200,0,1,0,-1.0,4.8,0.0,0.0,-100.0
K177,新力飆(K177),沙田,Turf,1200,0,1,0,-1.0,104.0,0.0,0.0,-100.0
K177,新力飆(K177),沙田,Turf,1400,0,1,0,-1.0,79.0,0.0,0.0,-100.0
K177,新力飆(K177),跑馬地,Turf,1650,0,1,0,-1.0,98.0,0.0,0.0,-100.0
K178,競駿良駒(K178),沙田,Turf,1800,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K178,競駿良駒(K178),跑馬地,Turf,2200,0,1,0,-1.0,8.7,0.0,0.0,-100.0
K179,豬膶燒賣(K179),沙田,Turf,1400,0,1,0,-1.0,171.0,0.0,0.0,-100.0
K181,牛精豪情(K181),沙田,Turf,1000,0,1,0,-1.0,94.0,0.0,0.0,-100.0
K183,魅影戈飛(K183),沙田,Turf,1200,0,1,1,-1.0,11.0,0.0,100.0,-100.0
K184,紅衣醒目(K184),沙田,AWT,1650,0,1,0,-1.0,5.1,0.0,0.0,-100.0
K184,紅衣醒目(K184),沙田,Turf,1600,0,1,1,-1.0,3.7,0.0,100.0,-100.0
K184,紅衣醒目(K184),沙田,Turf,1800,0,1,1,-1.0,3.0,0.0,100.0,-100.0
K186,蓮冠皇(K186),沙田,Turf,1400,0,1,0,-1.0,47.0,0.0,0.0,-100.0
K186,蓮冠皇(K186),沙田,Turf,1600,0,1,0,-1.0,20.0,0.0,0.0,-100.0
K187,飛馬更威(K187),跑馬地,Turf,1200,0,1,0,-1.0,101.0,0.0,0.0,-100.0
K187,飛馬更威(K187),跑馬地,Turf,1650,0,1,0,-1.0,58.0,0.0,0.0,-100.0
K188,新力超升(K188),沙田,Turf,1200,0,1,0,-1.0,64.0,0.0,0.0,-100.0
K188,新力超升(K188),跑馬地,Turf,1000,0,1,0,-1.0,93.0,0.0,0.0,-100.0
K188,新力超升(K188),跑馬地,Turf,1200,0,1,0,-1.0,87.0,0.0,0.0,-100.0
K193,艾彼奧(K193),沙田,Turf,1000,0,1,0,-1.0,24.0,0.0,0.0,-100.0
K193,艾彼奧(K193),沙田,Turf,1400,0,1,0,-1.0,33.0,0.0,0.0,-100.0
K194,大快步(K194),沙田,AWT,1650,0,1,0,-1.0,43.0,0.0,0.0,-100.0
K194,大快步(K194),沙田,Turf,1600,0,1,0,-1.0,70.0,0.0,0.0,-100.0
K194,大快步(K194),跑馬地,Turf,1650,0,1,0,-1.0,59.0,0.0,0.0,-100.0
K198,建測精英(K198),沙田,AWT,1200,0,1,0,-1.0,38.0,0.0,0.0,-100.0
K199,確好勁(K199),沙田,Turf,1600,0,1,0,-1.0,8.4,0.0,0.0,-100.0
K200,十力(K200),沙田,Turf,1600,0,1,0,-1.0,122.0,0.0,0.0,-100.0
K200,十力(K200),沙田,Turf,1800,0,1,0,-1.0,97.0,0.0,0.0,-100.0
K201,綫路滿貫(K201),沙田,Turf,1600,0,1,0,-1.0,164.0,0.0,0.0,-100.0
K201,綫路滿貫(K201),沙田,Turf,1800,0,1,0,-1.0,161.0,0.0,0.0,-100.0
K202,沙井之友(K202),沙田,Turf,1200,0,1,0,-1.0,33.0,0.0,0.0,-100.0
K202,沙井之友(K202),跑馬地,Turf,1000,0,1,0,-1.0,5.5,0.0,0.0,-100.0
K203,龍城精將(K203),跑馬地,Turf,1800,0,1,0,-1.0,34.0,0.0,0.0,-100.0
K205,大輝煌(K205),沙田,Turf,1400,0,1,0,-1.0,76.0,0.0,0.0,-100.0
K205,大輝煌(K205),沙田,Turf,1600,0,1,0,-1.0,30.0,0.0,0.0,-100.0
K206,驥跑得(K206),沙田,Turf,1800,0,1,0,-1.0,65.0,0.0,0.0,-100.0
K206,驥跑得(K206),跑馬地,Turf,1800,0,1,0,-1.0,38.0,0.0,0.0,-100.0
K207,枕頭之星(K207),沙田,Turf,1200,0,1,0,-1.0,177.0,0.0,0.0,-100.0
K208,駿跑得(K208),跑馬地,Turf,1200,0,1,0,-1.0,30.0,0.0,0.0,-100.0
K209,大浪園田(K209),沙田,Turf,1200,0,1,0,-1.0,52.0,0.0,0.0,-100.0
K211,贏得爽(K211),沙田,AWT,1200,0,1,1,-1.0,93.0,0.0,100.0,-100.0
K211,贏得爽(K211),沙田,Turf,1400,0,1,0,-1.0,30.0,0.0,0.0,-100.0
K212,錢程萬里(K212),沙田,AWT,1200,0,1,0,-1.0,74.0,0.0,0.0,-100.0
K212,錢程萬里(K212),沙田,AWT,1650,0,1,0,-1.0,134.0,0.0,0.0,-100.0
K212,錢程萬里(K212),沙田,Turf,1400,0,1,0,-1.0,109.0,0.0,0.0,-100.0
K213,開心老友(K213),沙田,Turf,1400,0,1,0,-1.0,83.0,0.0,0.0,-100.0
K215,星光快驅(K215),沙田,AWT,1200,0,1,1,-1.0,9.3,0.0,100.0,-100.0
K215,星光快驅(K215),沙田,AWT,1650,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K216,鑽得勝(K216),沙田,Turf,1000,0,1,0,-1.0,14.0,0.0,0.0,-100.0
K216,鑽得勝(K216),沙田,Turf,1200,0,1,0,-1.0,56.0,0.0,0.0,-100.0
K216,鑽得勝(K216),沙田,Turf,1600,0,1,0,-1.0,28.0,0.0,0.0,-100.0
K216,鑽得勝(K216),跑馬地,Turf,1650,0,1,0,-1.0,21.0,0.0,0.0,-100.0
K217,勇者無敵(K217),跑馬地,Turf,1000,0,1,0,-1.0,44.0,0.0,0.0,-100.0
K220,銀火箭(K220),沙田,AWT,1650,0,1,0,-1.0,107.0,0.0,0.0,-100.0
K220,銀火箭(K220),沙田,Turf,1600,0,1,0,-1.0,108.0,0.0,0.0,-100.0
K221,喜駿銀星(K221),沙田,Turf,1200,0,1,0,-1.0,103.0,0.0,0.0,-100.0
K223,隨緣得勝(K223),沙田,Turf,1400,0,1,0,-1.0,46.0,0.0,0.0,-100.0
K223,隨緣得勝(K223),跑馬地,Turf,1800,0,1,0,-1.0,7.9,0.0,0.0,-100.0
K226,龍文鞭影(K226),沙田,Turf,1600,0,1,0,-1.0,17.0,0.0,0.0,-100.0
K226,龍文鞭影(K226),沙田,Turf,1800,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K226,龍文鞭影(K226),跑馬地,Turf,2200,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K227,顏色之皇(K227),沙田,Turf,1200,0,1,0,-1.0,9.9,0.0,0.0,-100.0
K228,螢影飛馳(K228),沙田,AWT,1200,0,1,0,-1.0,31.0,0.0,0.0,-100.0
K228,螢影飛馳(K228),沙田,Turf,1400,0,1,0,-1.0,56.0,0.0,0.0,-100.0
K228,螢影飛馳(K228),跑馬地,Turf,1200,0,1,0,-1.0,49.0,0.0,0.0,-100.0
K229,三強(K229),沙田,Turf,1200,0,1,0,-1.0,40.0,0.0,0.0,-100.0
K229,三強(K229),沙田,Turf,1400,0,1,0,-1.0,21.0,0.0,0.0,-100.0
K230,海洋帝君(K230),沙田,AWT,1200,0,1,0,-1.0,40.0,0.0,0.0,-100.0
K230,海洋帝君(K230),沙田,Turf,1200,0,1,0,-1.0,181.0,0.0,0.0,-100.0
K230,海洋帝君(K230),沙田,Turf,1600,0,1,0,-1.0,175.0,0.0,0.0,-100.0
K231,久久為軍(K231),沙田,AWT,1650,0,1,0,-1.0,41.0,0.0,0.0,-100.0
K232,澳嘉輝(K232),沙田,AWT,1800,0,1,0,-1.0,55.0,0.0,0.0,-100.0
K232,澳嘉輝(K232),跑馬地,Turf,1650,0,1,0,-1.0,173.0,0.0,0.0,-100.0
K234,天星(K234),沙田,Turf,1600,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K234,天星(K234),沙田,Turf,1800,0,1,0,-1.0,76.0,0.0,0.0,-100.0
K234,天星(K234),跑馬地,Turf,1000,0,1,0,-1.0,8.9,0.0,0.0,-100.0
K237,勇闖高峰(K237),沙田,Turf,1400,0,1,0,-1.0,8.0,0.0,0.0,-100.0
K238,臻至辰(K238),沙田,Turf,1400,0,1,0,-1.0,17.0,0.0,0.0,-100.0
K239,順善寶(K239),跑馬地,Turf,1000,0,1,0,-1.0,6.9,0.0,0.0,-100.0
K241,勝在有型(K241),沙田,Turf,1200,0,1,0,-1.0,106.0,0.0,0.0,-100.0
K241,勝在有型(K241),跑馬地,Turf,1650,0,1,0,-1.0,115.0,0.0,0.0,-100.0
K243,皇寶駒(K243),跑馬地,Turf,1000,0,1,0,-1.0,187.0,0.0,0.0,-100.0
K244,工程小子(K244),沙田,AWT,1200,0,1,0,-1.0,17.0,0.0,0.0,-100.0
K244,工程小子(K244),沙田,Turf,1200,0,1,0,-1.0,28.0,0.0,0.0,-100.0
K244,工程小子(K244),跑馬地,Turf,1000,0,1,0,-1.0,75.0,0.0,0.0,-100.0
K244,工程小子(K244),跑馬地,Turf,1200,0,1,0,-1.0,97.0,0.0,0.0,-100.0
K245,綠野飛馳(K245),沙田,Turf,1200,0,1,0,-1.0,2.8,0.0,0.0,-100.0
K246,小鳥天堂(K246),沙田,Turf,1800,0,1,0,-1.0,2.5,0.0,0.0,-100.0
K246,小鳥天堂(K246),沙田,Turf,2000,0,1,0,-1.0,3.8,0.0,0.0,-100.0
K247,嘉應駿昇(K247),沙田,Turf,1200,0,1,0,-1.0,14.0,0.0,0.0,-100.0
K247,嘉應駿昇(K247),沙田,Turf,1400,0,1,0,-1.0,8.9,0.0,0.0,-100.0
K249,寶進(K249),跑馬地,Turf,1200,0,1,1,-1.0,7.6,0.0,100.0,-100.0
K250,迅意(K250),沙田,AWT,1200,0,1,0,-1.0,31.0,0.0,0.0,-100.0
K250,迅意(K250),沙田,Turf,1400,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K250,迅意(K250),跑馬地,Turf,1200,0,1,0,-1.0,22.0,0.0,0.0,-100.0
K251,飛雪神駒(K251),沙田,Turf,1400,0,1,0,-1.0,9.3,0.0,0.0,-100.0
K251,飛雪神駒(K251),沙田,Turf,1600,0,1,0,-1.0,113.0,0.0,0.0,-100.0
K251,飛雪神駒(K251),沙田,Turf,1800,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K251,飛雪神駒(K251),跑馬地,Turf,2200,0,1,0,-1.0,6.0,0.0,0.0,-100.0
K252,安可(K252),沙田,AWT,1800,0,1,0,-1.0,3.6,0.0,0.0,-100.0
K252,安可(K252),跑馬地,Turf,2200,0,1,0,-1.0,7.7,0.0,0.0,-100.0
K253,同心(K253),沙田,Turf,1400,0,1,0,-1.0,62.0,0.0,0.0,-100.0
K253,同心(K253),跑馬地,Turf,1650,0,1,0,-1.0,51.0,0.0,0.0,-100.0
K255,奇異歡星(K255),沙田,Turf,1400,0,1,0,-1.0,25.0,0.0,0.0,-100.0
K255,奇異歡星(K255),跑馬地,Turf,1000,0,1,0,-1.0,76.0,0.0,0.0,-100.0
K255,奇異歡星(K255),跑馬地,Turf,1200,0,1,0,-1.0,12.0,0.0,0.0,-100.0
K256,自然動力(K256),沙田,Turf,1400,0,1,0,-1.0,182.0,0.0,0.0,-100.0
K256,自然動力(K256),沙田,Turf,1800,0,1,0,-1.0,88.0,0.0,0.0,-100.0
K257,戰寶(K257),沙田,AWT,1200,0,1,0,-1.0,53.0,0.0,0.0,-100.0
K257,戰寶(K257),沙田,Turf,1200,0,1,0,-1.0,120.0,0.0,0.0,-100.0
K258,至尊瑰寶(K258),沙田,Turf,1600,0,1,1,-1.0,16.0,0.0,100.0,-100.0
K258,至尊瑰寶(K258),沙田,Turf,2000,0,1,0,-1.0,75.0,0.0,0.0,-100.0
K258,至尊瑰寶(K258),跑馬地,Turf,1650,0,1,0,-1.0,3.7,0.0,0.0,-100.0
K259,神燦金剛(K259),跑馬地,Turf,1200,0,1,0,-1.0,44.0,0.0,0.0,-100.0
K259,神燦金剛(K259),跑馬地,Turf,1650,0,1,0,-1.0,26.0,0.0,0.0,-100.0
K261,百威多贏(K261),跑馬地,Turf,1650,0,1,0,-1.0,13.0,0.0,0.0,-100.0
K262,尊登(K262),沙田,Turf,1600,0,1,0,-1.0,138.0,0.0,0.0,-100.0
K262,尊登(K262),跑馬地,Turf,1650,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K263,摯友心得(K263),沙田,AWT,1650,0,1,0,-1.0,66.0,0.0,0.0,-100.0
K263,摯友心得(K263),沙田,Turf,1000,0,1,0,-1.0,116.0,0.0,0.0,-100.0
K263,摯友心得(K263),沙田,Turf,1200,0,1,0,-1.0,88.0,0.0,0.0,-100.0
K264,廚神(K264),沙田,AWT,1200,0,1,0,-1.0,168.0,0.0,0.0,-100.0
K264,廚神(K264),沙田,AWT,1650,0,1,0,-1.0,58.0,0.0,0.0,-100.0
K265,森林之王(K265),沙田,Turf,1800,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K266,長勝金剛(K266),跑馬地,Turf,1000,0,1,1,-1.0,3.4,0.0,100.0,-100.0
K268,好多利高(K268),沙田,AWT,1200,0,1,0,-1.0,7.4,0.0,0.0,-100.0
K268,好多利高(K268),跑馬地,Turf,1000,0,1,0,-1.0,8.4,0.0,0.0,-100.0
K271,有盈勇士(K271),沙田,Turf,1400,0,1,0,-1.0,31.0,0.0,0.0,-100.0
K272,金多囍(K272),沙田,Turf,1400,0,1,0,-1.0,7.5,0.0,0.0,-100.0
K273,至臻完美(K273),沙田,Turf,1800,0,1,0,-1.0,75.0,0.0,0.0,-100.0
K273,至臻完美(K273),跑馬地,Turf,1650,0,1,0,-1.0,64.0,0.0,0.0,-100.0
K275,非凡時刻(K275),沙田,AWT,1200,0,1,0,-1.0,4.9,0.0,0.0,-100.0
K275,非凡時刻(K275),跑馬地,Turf,1650,0,1,0,-1.0,6.5,0.0,0.0,-100.0
K276,花香月明(K276),沙田,AWT,1200,0,1,0,-1.0,25.0,0.0,0.0,-100.0
K276,花香月明(K276),跑馬地,Turf,1200,0,1,0,-1.0,23.0,0.0,0.0,-100.0
K279,萬里雲(K279),沙田,AWT,1200,0,1,0,-1.0,98.0,0.0,0.0,-100.0
K281,幽默大師(K281),跑馬地,Turf,1650,0,1,0,-1.0,46.0,0.0,0.0,-100.0
K282,陸小鳳(K282),沙田,AWT,1650,0,1,0,-1.0,13.0,0.0,0.0,-100.0
K282,陸小鳳(K282),跑馬地,Turf,1200,0,1,0,-1.0,12.0,0.0,0.0,-100.0
K282,陸小鳳(K282),跑馬地,Turf,1650,0,1,0,-1.0,13.0,0.0,0.0,-100.0
K283,可靠大師(K283),沙田,Turf,1000,0,1,0,-1.0,7.1,0.0,0.0,-100.0
K285,奇異果(K285),沙田,Turf,1400,0,1,0,-1.0,81.0,0.0,0.0,-100.0
K287,順成之星(K287),沙田,Turf,1200,0,1,0,-1.0,61.0,0.0,0.0,-100.0
K287,順成之星(K287),沙田,Turf,1400,0,1,0,-1.0,61.0,0.0,0.0,-100.0
K290,榮耀盛甲(K290),沙田,AWT,1800,0,1,0,-1.0,52.0,0.0,0.0,-100.0
K290,榮耀盛甲(K290),沙田,Turf,1400,0,1,0,-1.0,150.0,0.0,0.0,-100.0
K290,榮耀盛甲(K290),沙田,Turf,2000,0,1,0,-1.0,57.0,0.0,0.0,-100.0
K290,榮耀盛甲(K290),跑馬地,Turf,1800,0,1,0,-1.0,71.0,0.0,0.0,-100.0
K292,星鑽貴人(K292),跑馬地,Turf,1650,0,1,0,-1.0,117.0,0.0,0.0,-100.0
K293,常嚐發財(K293),沙田,Turf,1200,0,1,0,-1.0,20.0,0.0,0.0,-100.0
K294,亨驥(K294),跑馬地,Turf,1200,0,1,0,-1.0,3.9,0.0,0.0,-100.0
K295,精算奕然(K295),沙田,AWT,1200,0,1,0,-1.0,86.0,0.0,0.0,-100.0
K295,精算奕然(K295),沙田,Turf,1000,0,1,0,-1.0,61.0,0.0,0.0,-100.0
K295,精算奕然(K295),跑馬地,Turf,1200,0,1,0,-1.0,73.0,0.0,0.0,-100.0
K296,白鷺金剛(K296),沙田,Turf,1200,0,1,1,-1.0,2.2,0.0,100.0,-100.0
K296,白鷺金剛(K296),沙田,Turf,1800,0,1,1,-1.0,10.0,0.0,100.0,-100.0
K297,葳莉非凡(K297),跑馬地,Turf,1200,0,1,1,-1.0,3.8,0.0,100.0,-100.0
K298,一定超(K298),沙田,Turf,1400,0,1,0,-1.0,2.5,0.0,0.0,-100.0
K298,一定超(K298),沙田,Turf,2000,0,1,0,-1.0,37.0,0.0,0.0,-100.0
K299,領航破浪(K299),沙田,Turf,1400,0,1,0,-1.0,240.0,0.0,0.0,-100.0
K300,家樂寶駒(K300),沙田,Turf,1200,0,1,0,-1.0,30.0,0.0,0.0,-100.0
K300,家樂寶駒(K300),沙田,Turf,1800,0,1,0,-1.0,20.0,0.0,0.0,-100.0
K301,寶成智好(K301),沙田,Turf,1200,0,1,0,-1.0,3.7,0.0,0.0,-100.0
K303,翼羽陽明(K303),沙田,Turf,1400,0,1,0,-1.0,12.0,0.0,0.0,-100.0
K306,堅多福(K306),沙田,AWT,1800,0,1,0,-1.0,4.6,0.0,0.0,-100.0
K306,堅多福(K306),沙田,Turf,1400,0,1,0,-1.0,29.0,0.0,0.0,-100.0
K306,堅多福(K306),沙田,Turf,1600,0,1,0,-1.0,9.1,0.0,0.0,-100.0
K306,堅多福(K306),跑馬地,Turf,2200,0,1,0,-1.0,7.9,0.0,0.0,-100.0
K307,部族高手(K307),沙田,Turf,1200,0,1,0,-1.0,27.0,0.0,0.0,-100.0
K307,部族高手(K307),沙田,Turf,1800,0,1,0,-1.0,8.3,0.0,0.0,-100.0
K310,領航君子(K310),沙田,Turf,1200,0,1,0,-1.0,43.0,0.0,0.0,-100.0
K311,好好飛(K311),沙田,Turf,1400,0,1,0,-1.0,15.0,0.0,0.0,-100.0
K312,超勁赤兔(K312),沙田,Turf,1200,0,1,0,-1.0,6.1,0.0,0.0,-100.0
K313,幸運派彩(K313),沙田,Turf,1400,0,1,0,-1.0,8.9,0.0,0.0,-100.0
K314,首飾悟空(K314),沙田,AWT,1650,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K314,首飾悟空(K314),沙田,Turf,1600,0,1,0,-1.0,5.8,0.0,0.0,-100.0
K314,首飾悟空(K314),跑馬地,Turf,1650,0,1,0,-1.0,10.0,0.0,0.0,-100.0
K315,路路勁(K315),跑馬地,Turf,1000,0,1,0,-1.0,3.4,0.0,0.0,-100.0
K316,快活同盟(K316),沙田,AWT,1200,0,1,0,-1.0,163.0,0.0,0.0,-100.0
K316,快活同盟(K316),沙田,Turf,1400,0,1,0,-1.0,221.0,0.0,0.0,-100.0
K320,飛輪霸(K320),沙田,Turf,1000,0,1,0,-1.0,8.2,0.0,0.0,-100.0
K321,遨遊波士(K321),沙田,Turf,1400,0,1,0,-1.0,8.4,0.0,0.0,-100.0
K321,遨遊波士(K321),跑馬地,Turf,1200,0,1,1,-1.0,2.9,0.0,100.0,-100.0
K322,當家精彩(K322),沙田,Turf,1200,0,1,0,-1.0,6.0,0.0,0.0,-100.0
